행정동_ID,행정동_명칭,월,버스_승객_수_07시,버스_승객_수_08시,출근_시간_버스_승객_수,출근_시간_평일_일평균_승객수
11030650,이태원1동,03,5319.0,10105.0,15424.0,734.4761904761905
11030660,이태원2동,03,5742.0,7752.0,13494.0,642.5714285714286
11030690,서빙고동,03,11989.0,14756.0,26745.0,1273.5714285714287
11030700,보광동,03,7997.0,10028.0,18025.0,858.3333333333334
11030710,청파동,03,12360.0,17590.0,29950.0,1426.1904761904761
11030720,원효로1동,03,17547.0,24648.0,42195.0,2009.2857142857142
11030730,한강로동,03,33413.0,55352.0,88765.0,4226.9047619047615
11030740,한남동,03,31873.0,45722.0,77595.0,3695.0
11040520,왕십리2동,03,9695.0,10515.0,20210.0,962.3809523809524
11040540,마장동,03,10513.0,11535.0,22048.0,1049.904761904762
11040550,사근동,03,5756.0,7815.0,13571.0,646.2380952380952
11040560,행당1동,03,15494.0,20895.0,36389.0,1732.8095238095239
11040570,행당2동,03,9262.0,9880.0,19142.0,911.5238095238095
11040580,응봉동,03,11877.0,13534.0,25411.0,1210.047619047619
11040590,금호1가동,03,10250.0,11406.0,21656.0,1031.2380952380952
11040620,금호4가동,03,14968.0,18046.0,33014.0,1572.095238095238
11040650,성수1가1동,03,6406.0,8212.0,14618.0,696.0952380952381
11040660,성수1가2동,03,2844.0,3865.0,6709.0,319.4761904761905
11040670,성수2가1동,03,12452.0,14780.0,27232.0,1296.7619047619048
11040680,성수2가3동,03,5608.0,11756.0,17364.0,826.8571428571429
11040690,송정동,03,6808.0,8063.0,14871.0,708.1428571428571
11040700,용답동,03,11045.0,15412.0,26457.0,1259.857142857143
11040710,왕십리도선동,03,12330.0,17994.0,30324.0,1444.0
11040720,"금호2,3가동",03,11650.0,13230.0,24880.0,1184.7619047619048
11040730,옥수동,03,11717.0,15038.0,26755.0,1274.047619047619
11050530,화양동,03,10999.0,16276.0,27275.0,1298.8095238095239
11050540,군자동,03,16629.0,20586.0,37215.0,1772.142857142857
11050550,중곡1동,03,8212.0,10474.0,18686.0,889.8095238095239
11050560,중곡2동,03,11138.0,13115.0,24253.0,1154.904761904762
11050570,중곡3동,03,10166.0,11337.0,21503.0,1023.952380952381
11050580,중곡4동,03,8737.0,8712.0,17449.0,830.9047619047619
11050590,능동,03,11888.0,14640.0,26528.0,1263.2380952380952
11050600,구의1동,03,10990.0,14846.0,25836.0,1230.2857142857142
11050610,구의2동,03,17056.0,19861.0,36917.0,1757.952380952381
11050620,구의3동,03,7301.0,9909.0,17210.0,819.5238095238095
11050630,광장동,03,12304.0,14026.0,26330.0,1253.8095238095239
11050640,자양1동,03,13465.0,17271.0,30736.0,1463.6190476190477
11050650,자양2동,03,18361.0,22009.0,40370.0,1922.3809523809523
11050660,자양3동,03,10757.0,12453.0,23210.0,1105.2380952380952
11050670,자양4동,03,7223.0,8935.0,16158.0,769.4285714285714
11060710,회기동,03,6339.0,9610.0,15949.0,759.4761904761905
11060720,휘경1동,03,22331.0,36444.0,58775.0,2798.809523809524
11060730,휘경2동,03,20906.0,25004.0,45910.0,2186.190476190476
11060800,청량리동,03,19208.0,25808.0,45016.0,2143.6190476190477
11060810,용신동,03,41261.0,58777.0,100038.0,4763.714285714285
11060820,제기동,03,25787.0,35365.0,61152.0,2912.0
11060830,전농1동,03,31554.0,40476.0,72030.0,3430.0
11060840,전농2동,03,23637.0,23435.0,47072.0,2241.5238095238096
11060860,답십리2동,03,24372.0,26219.0,50591.0,2409.095238095238
11060870,장안1동,03,34329.0,39856.0,74185.0,3532.6190476190477
11060880,장안2동,03,41625.0,39231.0,80856.0,3850.285714285714
11060890,이문1동,03,10262.0,12237.0,22499.0,1071.3809523809523
11060900,이문2동,03,11352.0,9810.0,21162.0,1007.7142857142857
11060910,답십리1동,03,19990.0,22940.0,42930.0,2044.2857142857142
11070520,면목2동,03,19607.0,21177.0,40784.0,1942.095238095238
11070540,면목4동,03,12110.0,12522.0,24632.0,1172.952380952381
11070550,면목5동,03,14912.0,14242.0,29154.0,1388.2857142857142
11070570,면목7동,03,11628.0,15216.0,26844.0,1278.2857142857142
11070590,상봉1동,03,7315.0,8220.0,15535.0,739.7619047619048
11070600,상봉2동,03,22282.0,29663.0,51945.0,2473.5714285714284
11070610,중화1동,03,7060.0,8006.0,15066.0,717.4285714285714
11070620,중화2동,03,17703.0,25772.0,43475.0,2070.2380952380954
11070640,묵1동,03,11401.0,14258.0,25659.0,1221.857142857143
11070650,묵2동,03,7518.0,8177.0,15695.0,747.3809523809524
11070680,망우3동,03,13649.0,13950.0,27599.0,1314.2380952380952
11070690,신내1동,03,51249.0,46391.0,97640.0,4649.523809523809
11070700,신내2동,03,16278.0,18517.0,34795.0,1656.904761904762
11070710,면목본동,03,19534.0,30466.0,50000.0,2380.9523809523807
11070720,"면목3,8동",03,19428.0,20097.0,39525.0,1882.142857142857
11070730,망우본동,03,33777.0,34736.0,68513.0,3262.5238095238096
11080580,돈암1동,03,22150.0,31554.0,53704.0,2557.3333333333335
11080590,돈암2동,03,19245.0,17318.0,36563.0,1741.095238095238
11080600,안암동,03,8571.0,12405.0,20976.0,998.8571428571429
11080610,보문동,03,12416.0,17835.0,30251.0,1440.5238095238096
11080620,정릉1동,03,20553.0,22776.0,43329.0,2063.285714285714
11080630,정릉2동,03,31153.0,31386.0,62539.0,2978.0476190476193
11080640,정릉3동,03,7835.0,11076.0,18911.0,900.5238095238095
11080650,정릉4동,03,29615.0,32296.0,61911.0,2948.1428571428573
11080660,길음1동,03,41529.0,43581.0,85110.0,4052.8571428571427
11080680,길음2동,03,14212.0,17727.0,31939.0,1520.904761904762
11080710,월곡1동,03,22198.0,22953.0,45151.0,2150.0476190476193
11080720,월곡2동,03,6125.0,9289.0,15414.0,734.0
11080760,장위1동,03,26817.0,25055.0,51872.0,2470.095238095238
11080770,장위2동,03,9850.0,11850.0,21700.0,1033.3333333333333
11080780,장위3동,03,19472.0,17250.0,36722.0,1748.6666666666667
11080810,성북동,03,25427.0,29843.0,55270.0,2631.904761904762
11080820,삼선동,03,28082.0,36207.0,64289.0,3061.3809523809523
11080830,동선동,03,16113.0,25136.0,41249.0,1964.2380952380952
11080840,종암동,03,40371.0,44751.0,85122.0,4053.4285714285716
11080850,석관동,03,17874.0,25014.0,42888.0,2042.2857142857142
11090600,번1동,03,21789.0,31030.0,52819.0,2515.190476190476
11090610,번2동,03,24036.0,23199.0,47235.0,2249.285714285714
11090620,번3동,03,20521.0,19332.0,39853.0,1897.7619047619048
11090630,수유1동,03,26381.0,27838.0,54219.0,2581.8571428571427
11090640,수유2동,03,17431.0,17636.0,35067.0,1669.857142857143
11090650,수유3동,03,26444.0,35541.0,61985.0,2951.6666666666665
11090690,삼양동,03,15607.0,13198.0,28805.0,1371.6666666666667
11090700,미아동,03,12553.0,16237.0,28790.0,1370.952380952381
11090710,송중동,03,30053.0,43285.0,73338.0,3492.285714285714
11090720,송천동,03,29726.0,34376.0,64102.0,3052.4761904761904
11090730,삼각산동,03,19268.0,17576.0,36844.0,1754.4761904761904
11090740,우이동,03,20775.0,22900.0,43675.0,2079.7619047619046
11090750,인수동,03,23145.0,21130.0,44275.0,2108.3333333333335
11100510,쌍문1동,03,20564.0,19424.0,39988.0,1904.1904761904761
11100520,쌍문2동,03,25177.0,22509.0,47686.0,2270.7619047619046
11100530,쌍문3동,03,11936.0,15081.0,27017.0,1286.5238095238096
11100540,쌍문4동,03,19554.0,17152.0,36706.0,1747.904761904762
11100550,방학1동,03,19983.0,19192.0,39175.0,1865.4761904761904
11100560,방학2동,03,12686.0,10925.0,23611.0,1124.3333333333333
11100570,방학3동,03,32321.0,24296.0,56617.0,2696.0476190476193
11100590,창1동,03,9474.0,12992.0,22466.0,1069.8095238095239
11100600,창2동,03,21656.0,21526.0,43182.0,2056.285714285714
11100610,창3동,03,16226.0,15915.0,32141.0,1530.5238095238096
11100620,창4동,03,19520.0,19809.0,39329.0,1872.8095238095239
11100630,창5동,03,7648.0,10122.0,17770.0,846.1904761904761
11100640,도봉1동,03,20393.0,23033.0,43426.0,2067.904761904762
11100650,도봉2동,03,10622.0,10600.0,21222.0,1010.5714285714286
11110510,월계1동,03,20536.0,22971.0,43507.0,2071.7619047619046
11110520,월계2동,03,18712.0,16988.0,35700.0,1700.0
11110530,월계3동,03,16713.0,15057.0,31770.0,1512.857142857143
11110560,공릉2동,03,26972.0,22226.0,49198.0,2342.7619047619046
11110580,하계1동,03,17083.0,14910.0,31993.0,1523.4761904761904
11110590,하계2동,03,13407.0,12700.0,26107.0,1243.1904761904761
11110600,중계본동,03,22711.0,16633.0,39344.0,1873.5238095238096
11110610,중계1동,03,17621.0,12958.0,30579.0,1456.142857142857
11110640,중계4동,03,8693.0,7740.0,16433.0,782.5238095238095
11110650,상계1동,03,17378.0,13743.0,31121.0,1481.952380952381
11110660,상계2동,03,14181.0,15107.0,29288.0,1394.6666666666667
11110690,상계5동,03,15045.0,12053.0,27098.0,1290.3809523809523
11110720,상계8동,03,9351.0,7604.0,16955.0,807.3809523809524
11110730,상계9동,03,9805.0,8989.0,18794.0,894.952380952381
11110740,상계10동,03,11719.0,12094.0,23813.0,1133.952380952381
11110760,"상계3,4동",03,7067.0,5163.0,12230.0,582.3809523809524
11110770,"상계6,7동",03,14067.0,13061.0,27128.0,1291.8095238095239
11110780,"중계2,3동",03,16008.0,14420.0,30428.0,1448.952380952381
11110790,공릉1동,03,18159.0,21306.0,39465.0,1879.2857142857142
11120510,녹번동,03,25486.0,27153.0,52639.0,2506.6190476190477
11120520,불광1동,03,28170.0,28765.0,56935.0,2711.190476190476
11120550,갈현1동,03,12599.0,13226.0,25825.0,1229.7619047619048
11120560,갈현2동,03,15470.0,14932.0,30402.0,1447.7142857142858
11120570,구산동,03,28084.0,27110.0,55194.0,2628.285714285714
11120580,대조동,03,18310.0,19598.0,37908.0,1805.142857142857
11120590,응암1동,03,34808.0,35681.0,70489.0,3356.6190476190477
11120600,응암2동,03,22770.0,19865.0,42635.0,2030.2380952380952
11120650,신사1동,03,20356.0,17722.0,38078.0,1813.2380952380952
11120660,신사2동,03,15863.0,15363.0,31226.0,1486.952380952381
11120670,증산동,03,13528.0,15167.0,28695.0,1366.4285714285713
11120680,수색동,03,29757.0,25981.0,55738.0,2654.190476190476
11120710,진관동,03,55930.0,44244.0,100174.0,4770.190476190476
11120720,불광2동,03,23046.0,22342.0,45388.0,2161.3333333333335
11120730,응암3동,03,18967.0,22822.0,41789.0,1989.952380952381
11120740,역촌동,03,31725.0,31595.0,63320.0,3015.2380952380954
11130520,천연동,03,21951.0,27800.0,49751.0,2369.095238095238
11130620,홍제1동,03,34868.0,38493.0,73361.0,3493.3809523809523
11130640,홍제3동,03,20514.0,20130.0,40644.0,1935.4285714285713
11130650,홍제2동,03,6563.0,7183.0,13746.0,654.5714285714286
11130660,홍은1동,03,17437.0,15029.0,32466.0,1546.0
11130680,홍은2동,03,49986.0,52214.0,102200.0,4866.666666666667
11130690,남가좌1동,03,26466.0,22259.0,48725.0,2320.2380952380954
11130700,남가좌2동,03,29152.0,28601.0,57753.0,2750.1428571428573
11130710,북가좌1동,03,20889.0,16868.0,37757.0,1797.952380952381
11130720,북가좌2동,03,24548.0,24261.0,48809.0,2324.2380952380954
11130730,충현동,03,18603.0,29146.0,47749.0,2273.7619047619046
11130740,북아현동,03,9279.0,11479.0,20758.0,988.4761904761905
11130750,신촌동,03,38163.0,65219.0,103382.0,4922.952380952381
11130760,연희동,03,45339.0,52766.0,98105.0,4671.666666666667
11140590,용강동,03,10482.0,13676.0,24158.0,1150.3809523809523
11140600,대흥동,03,23338.0,29886.0,53224.0,2534.4761904761904
11140610,염리동,03,5063.0,6248.0,11311.0,538.6190476190476
11140630,신수동,03,5753.0,6933.0,12686.0,604.0952380952381
11140660,서교동,03,42306.0,73005.0,115311.0,5491.0
11140680,합정동,03,4910.0,8252.0,13162.0,626.7619047619048
11140690,망원1동,03,13050.0,15633.0,28683.0,1365.857142857143
11140700,망원2동,03,10896.0,14524.0,25420.0,1210.4761904761904
11140710,연남동,03,10059.0,12503.0,22562.0,1074.3809523809523
11140720,성산1동,03,14789.0,18558.0,33347.0,1587.952380952381
11140730,성산2동,03,26067.0,28122.0,54189.0,2580.4285714285716
11140740,상암동,03,50738.0,66669.0,117407.0,5590.809523809524
11140750,도화동,03,11182.0,15057.0,26239.0,1249.4761904761904
11140760,서강동,03,13009.0,19505.0,32514.0,1548.2857142857142
11140770,공덕동,03,27780.0,42908.0,70688.0,3366.095238095238
11140780,아현동,03,26733.0,35339.0,62072.0,2955.809523809524
11150510,목1동,03,19150.0,20515.0,39665.0,1888.8095238095239
11150520,목2동,03,13601.0,15434.0,29035.0,1382.6190476190477
11150530,목3동,03,18873.0,18839.0,37712.0,1795.8095238095239
11150540,목4동,03,27413.0,25622.0,53035.0,2525.4761904761904
11150570,신월1동,03,12827.0,11570.0,24397.0,1161.7619047619048
11150580,신월2동,03,17058.0,14823.0,31881.0,1518.142857142857
11150590,신월3동,03,6413.0,6094.0,12507.0,595.5714285714286
11150600,신월4동,03,18942.0,16534.0,35476.0,1689.3333333333333
11150610,신월5동,03,10899.0,10680.0,21579.0,1027.5714285714287
11150620,신월6동,03,15822.0,13585.0,29407.0,1400.3333333333333
11150630,신월7동,03,17750.0,14794.0,32544.0,1549.7142857142858
11150640,신정1동,03,13873.0,11714.0,25587.0,1218.4285714285713
11150650,신정2동,03,9491.0,7277.0,16768.0,798.4761904761905
11150660,신정3동,03,49980.0,41079.0,91059.0,4336.142857142857
11150690,신정6동,03,11974.0,9155.0,21129.0,1006.1428571428571
11150700,신정7동,03,15656.0,11769.0,27425.0,1305.952380952381
11150710,목5동,03,32418.0,30034.0,62452.0,2973.904761904762
11150720,신정4동,03,15765.0,19863.0,35628.0,1696.5714285714287
11160510,염창동,03,27386.0,24802.0,52188.0,2485.1428571428573
11160520,등촌1동,03,11236.0,17573.0,28809.0,1371.857142857143
11160530,등촌2동,03,17750.0,18358.0,36108.0,1719.4285714285713
11160540,등촌3동,03,17810.0,21782.0,39592.0,1885.3333333333333
11160550,화곡본동,03,19978.0,24322.0,44300.0,2109.5238095238096
11160570,화곡2동,03,15394.0,15661.0,31055.0,1478.8095238095239
11160580,화곡3동,03,4281.0,4423.0,8704.0,414.4761904761905
11160590,화곡4동,03,13330.0,14274.0,27604.0,1314.4761904761904
11160610,화곡6동,03,32967.0,34826.0,67793.0,3228.2380952380954
11160630,화곡8동,03,11960.0,11602.0,23562.0,1122.0
11160640,가양1동,03,16698.0,20767.0,37465.0,1784.047619047619
11160650,가양2동,03,3177.0,4761.0,7938.0,378.0
11160660,가양3동,03,3446.0,4051.0,7497.0,357.0
11160670,발산1동,03,21573.0,21791.0,43364.0,2064.9523809523807
11160690,공항동,03,14407.0,16730.0,31137.0,1482.7142857142858
11160700,방화1동,03,11024.0,14265.0,25289.0,1204.2380952380952
11160710,방화2동,03,6853.0,8515.0,15368.0,731.8095238095239
11160720,방화3동,03,4013.0,2825.0,6838.0,325.6190476190476
11160730,화곡1동,03,42051.0,46440.0,88491.0,4213.857142857143
11160740,우장산동,03,24781.0,28464.0,53245.0,2535.4761904761904
11170510,신도림동,03,25338.0,31624.0,56962.0,2712.4761904761904
11170520,구로1동,03,14062.0,11987.0,26049.0,1240.4285714285713
11170540,구로3동,03,18904.0,26827.0,45731.0,2177.6666666666665
11170550,구로4동,03,9507.0,11918.0,21425.0,1020.2380952380952
11170560,구로5동,03,19668.0,27907.0,47575.0,2265.4761904761904
11170610,고척1동,03,27577.0,26969.0,54546.0,2597.4285714285716
11170620,고척2동,03,27584.0,24865.0,52449.0,2497.5714285714284
11170640,개봉2동,03,19987.0,19641.0,39628.0,1887.047619047619
11170650,개봉3동,03,15995.0,10646.0,26641.0,1268.6190476190477
11170670,오류1동,03,17974.0,16527.0,34501.0,1642.904761904762
11170690,수궁동,03,31045.0,28067.0,59112.0,2814.8571428571427
11170700,가리봉동,03,9635.0,13566.0,23201.0,1104.8095238095239
11170710,구로2동,03,36902.0,47670.0,84572.0,4027.2380952380954
11170720,개봉1동,03,34917.0,34682.0,69599.0,3314.2380952380954
11170730,오류2동,03,25368.0,20641.0,46009.0,2190.904761904762
11180510,가산동,03,62064.0,86244.0,148308.0,7062.285714285715
11180520,독산1동,03,41154.0,39514.0,80668.0,3841.3333333333335
11180530,독산2동,03,25492.0,26994.0,52486.0,2499.3333333333335
11180540,독산3동,03,33015.0,36102.0,69117.0,3291.285714285714
11180550,독산4동,03,21808.0,23931.0,45739.0,2178.0476190476193
11180570,시흥1동,03,32202.0,31965.0,64167.0,3055.5714285714284
11180580,시흥2동,03,18741.0,16684.0,35425.0,1686.904761904762
11180590,시흥3동,03,7894.0,8549.0,16443.0,783.0
11180600,시흥4동,03,23746.0,21245.0,44991.0,2142.4285714285716
11180610,시흥5동,03,31368.0,30064.0,61432.0,2925.3333333333335
11190540,여의동,03,44089.0,70185.0,114274.0,5441.619047619048
11190550,당산1동,03,8886.0,13275.0,22161.0,1055.2857142857142
11190560,당산2동,03,23605.0,35950.0,59555.0,2835.9523809523807
11190610,양평1동,03,11057.0,13802.0,24859.0,1183.7619047619048
11190620,양평2동,03,16522.0,21826.0,38348.0,1826.095238095238
11190630,신길1동,03,21112.0,29676.0,50788.0,2418.4761904761904
11190650,신길3동,03,15894.0,17820.0,33714.0,1605.4285714285713
11190660,신길4동,03,13403.0,13681.0,27084.0,1289.7142857142858
11190670,신길5동,03,8215.0,10266.0,18481.0,880.047619047619
11190680,신길6동,03,14508.0,17585.0,32093.0,1528.2380952380952
11190690,신길7동,03,20236.0,24980.0,45216.0,2153.1428571428573
11190700,대림1동,03,9945.0,10629.0,20574.0,979.7142857142857
11190710,대림2동,03,5891.0,6982.0,12873.0,613.0
11190720,대림3동,03,15960.0,17359.0,33319.0,1586.6190476190477
11190730,영등포본동,03,10628.0,13371.0,23999.0,1142.8095238095239
11190740,영등포동,03,43546.0,73704.0,117250.0,5583.333333333333
11190750,도림동,03,16627.0,19269.0,35896.0,1709.3333333333333
11190760,문래동,03,20342.0,24542.0,44884.0,2137.3333333333335
11200520,노량진2동,03,14313.0,20803.0,35116.0,1672.1904761904761
11200530,상도1동,03,53877.0,57733.0,111610.0,5314.761904761905
11200540,상도2동,03,22377.0,26302.0,48679.0,2318.0476190476193
11200550,상도3동,03,20062.0,21936.0,41998.0,1999.904761904762
11200560,상도4동,03,21609.0,22707.0,44316.0,2110.285714285714
11200630,사당1동,03,12385.0,16193.0,28578.0,1360.857142857143
11200650,사당3동,03,14986.0,15247.0,30233.0,1439.6666666666667
11200660,사당4동,03,1925.0,1905.0,3830.0,182.38095238095238
11200670,사당5동,03,13178.0,13032.0,26210.0,1248.095238095238
11200680,대방동,03,42142.0,48177.0,90319.0,4300.9047619047615
11200690,신대방1동,03,16384.0,15473.0,31857.0,1517.0
11200700,신대방2동,03,20971.0,20483.0,41454.0,1974.0
11200710,흑석동,03,34055.0,34120.0,68175.0,3246.4285714285716
11200720,노량진1동,03,34123.0,40183.0,74306.0,3538.3809523809523
11200730,사당2동,03,17422.0,19265.0,36687.0,1747.0
11210520,보라매동,03,18911.0,19517.0,38428.0,1829.904761904762
11210540,청림동,03,16463.0,14282.0,30745.0,1464.047619047619
11210570,행운동,03,16784.0,20449.0,37233.0,1773.0
11210580,낙성대동,03,17306.0,34815.0,52121.0,2481.9523809523807
11210610,중앙동,03,16356.0,18533.0,34889.0,1661.3809523809523
11210620,인헌동,03,14496.0,17379.0,31875.0,1517.857142857143
11210630,남현동,03,16128.0,18792.0,34920.0,1662.857142857143
11210640,서원동,03,26704.0,27382.0,54086.0,2575.5238095238096
11210650,신원동,03,6166.0,7515.0,13681.0,651.4761904761905
11210660,서림동,03,22181.0,21999.0,44180.0,2103.809523809524
11210680,신사동,03,11302.0,14564.0,25866.0,1231.7142857142858
11210690,신림동,03,20816.0,25008.0,45824.0,2182.095238095238
11210710,난향동,03,21508.0,16420.0,37928.0,1806.095238095238
11210720,조원동,03,31169.0,41279.0,72448.0,3449.904761904762
11210730,대학동,03,25339.0,35854.0,61193.0,2913.9523809523807
11210780,은천동,03,29158.0,28653.0,57811.0,2752.904761904762
11210790,성현동,03,29092.0,29742.0,58834.0,2801.6190476190477
11210800,청룡동,03,20362.0,28810.0,49172.0,2341.5238095238096
11210810,난곡동,03,34785.0,33612.0,68397.0,3257.0
11210820,삼성동,03,19618.0,20007.0,39625.0,1886.904761904762
11210830,미성동,03,35241.0,37885.0,73126.0,3482.190476190476
11220510,서초1동,03,14980.0,20233.0,35213.0,1676.8095238095239
11220520,서초2동,03,32086.0,44084.0,76170.0,3627.1428571428573
11220530,서초3동,03,30220.0,45102.0,75322.0,3586.7619047619046
11220540,서초4동,03,19874.0,25001.0,44875.0,2136.904761904762
11220550,잠원동,03,22159.0,19106.0,41265.0,1965.0
11220560,반포본동,03,2296.0,2985.0,5281.0,251.47619047619048
11220570,반포1동,03,20676.0,26216.0,46892.0,2232.9523809523807
11220580,반포2동,03,10814.0,14179.0,24993.0,1190.142857142857
11220590,반포3동,03,18916.0,17104.0,36020.0,1715.2380952380952
11220600,반포4동,03,19423.0,26196.0,45619.0,2172.3333333333335
11220610,방배본동,03,17986.0,18254.0,36240.0,1725.7142857142858
11220620,방배1동,03,13263.0,25561.0,38824.0,1848.7619047619048
11220630,방배2동,03,14258.0,20090.0,34348.0,1635.6190476190477
11220640,방배3동,03,22374.0,30165.0,52539.0,2501.8571428571427
11220650,방배4동,03,18857.0,24242.0,43099.0,2052.3333333333335
11220660,양재1동,03,75477.0,100496.0,175973.0,8379.666666666666
11220670,양재2동,03,35227.0,45073.0,80300.0,3823.809523809524
11220680,내곡동,03,14697.0,14169.0,28866.0,1374.5714285714287
11230510,신사동,03,11346.0,17996.0,29342.0,1397.2380952380952
11230520,논현1동,03,24936.0,41876.0,66812.0,3181.5238095238096
11230530,논현2동,03,12755.0,25214.0,37969.0,1808.047619047619
11230580,삼성1동,03,24559.0,49345.0,73904.0,3519.2380952380954
11230590,삼성2동,03,17157.0,30378.0,47535.0,2263.5714285714284
11230600,대치1동,03,16279.0,14708.0,30987.0,1475.5714285714287
11230630,대치4동,03,22556.0,28500.0,51056.0,2431.2380952380954
11230640,역삼1동,03,44051.0,65323.0,109374.0,5208.285714285715
11230650,역삼2동,03,26900.0,35122.0,62022.0,2953.4285714285716
11230660,도곡1동,03,18715.0,22928.0,41643.0,1983.0
11230670,도곡2동,03,10193.0,14142.0,24335.0,1158.8095238095239
11230680,개포1동,03,13768.0,15249.0,29017.0,1381.7619047619048
11230710,개포4동,03,20234.0,19186.0,39420.0,1877.142857142857
11230720,일원본동,03,19211.0,13841.0,33052.0,1573.904761904762
11230730,일원1동,03,8405.0,8904.0,17309.0,824.2380952380952
11230750,수서동,03,15184.0,23962.0,39146.0,1864.095238095238
11230760,세곡동,03,57147.0,52812.0,109959.0,5236.142857142857
11230770,압구정동,03,17670.0,27747.0,45417.0,2162.714285714286
11230780,청담동,03,20654.0,38841.0,59495.0,2833.095238095238
11230790,대치2동,03,23181.0,27493.0,50674.0,2413.0476190476193
11230800,개포2동,03,20739.0,20120.0,40859.0,1945.6666666666667
11240510,풍납1동,03,7794.0,9676.0,17470.0,831.9047619047619
11240520,풍납2동,03,13631.0,13940.0,27571.0,1312.904761904762
11240530,거여1동,03,4881.0,5964.0,10845.0,516.4285714285714
11240540,거여2동,03,4787.0,5373.0,10160.0,483.8095238095238
11240550,마천1동,03,10367.0,10431.0,20798.0,990.3809523809524
11240560,마천2동,03,16104.0,17336.0,33440.0,1592.3809523809523
11240570,방이1동,03,8077.0,9003.0,17080.0,813.3333333333334
11240580,방이2동,03,12928.0,15246.0,28174.0,1341.6190476190477
11240590,오륜동,03,6813.0,9020.0,15833.0,753.952380952381
11240600,오금동,03,23718.0,25956.0,49674.0,2365.4285714285716
11240610,송파1동,03,14980.0,19196.0,34176.0,1627.4285714285713
11240620,송파2동,03,6433.0,6321.0,12754.0,607.3333333333334
11240630,석촌동,03,19053.0,29203.0,48256.0,2297.904761904762
11240640,삼전동,03,17009.0,23314.0,40323.0,1920.142857142857
11240650,가락본동,03,13052.0,16561.0,29613.0,1410.142857142857
11240660,가락1동,03,13683.0,14744.0,28427.0,1353.6666666666667
11240670,가락2동,03,14264.0,14647.0,28911.0,1376.7142857142858
11240680,문정1동,03,8743.0,9506.0,18249.0,869.0
11240690,문정2동,03,10625.0,13481.0,24106.0,1147.904761904762
11240710,잠실본동,03,14698.0,20757.0,35455.0,1688.3333333333333
11240750,잠실4동,03,4287.0,6216.0,10503.0,500.14285714285717
11240770,잠실6동,03,10151.0,12944.0,23095.0,1099.7619047619048
11240780,잠실7동,03,3445.0,5607.0,9052.0,431.04761904761904
11240790,잠실2동,03,7973.0,8091.0,16064.0,764.952380952381
11240800,잠실3동,03,19614.0,25766.0,45380.0,2160.9523809523807
