행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11120670,증산동,06,20286.0,15671.0,35957.0,1797.85
11120680,수색동,06,13529.0,7706.0,21235.0,1061.75
11120710,진관동,06,34065.0,27491.0,61556.0,3077.8
11120720,불광2동,06,14176.0,11295.0,25471.0,1273.55
11120730,응암3동,06,21094.0,15961.0,37055.0,1852.75
11120740,역촌동,06,20913.0,16687.0,37600.0,1880.0
11130520,천연동,06,13670.0,8881.0,22551.0,1127.55
11130620,홍제1동,06,30015.0,22765.0,52780.0,2639.0
11130640,홍제3동,06,15080.0,11627.0,26707.0,1335.35
11130650,홍제2동,06,11015.0,9193.0,20208.0,1010.4
11130660,홍은1동,06,10648.0,8067.0,18715.0,935.75
11130680,홍은2동,06,28875.0,19074.0,47949.0,2397.45
11130690,남가좌1동,06,13568.0,10476.0,24044.0,1202.2
11130700,남가좌2동,06,17126.0,12653.0,29779.0,1488.95
11130710,북가좌1동,06,6123.0,4204.0,10327.0,516.35
11130720,북가좌2동,06,16692.0,12697.0,29389.0,1469.45
11130730,충현동,06,34718.0,17163.0,51881.0,2594.05
11130740,북아현동,06,13002.0,10423.0,23425.0,1171.25
11130750,신촌동,06,94107.0,65523.0,159630.0,7981.5
11130760,연희동,06,55510.0,37544.0,93054.0,4652.7
11140590,용강동,06,11064.0,6793.0,17857.0,892.85
11140600,대흥동,06,32304.0,22294.0,54598.0,2729.9
11140610,염리동,06,6616.0,4830.0,11446.0,572.3
11140630,신수동,06,3141.0,2065.0,5206.0,260.3
11140660,서교동,06,111547.0,88505.0,200052.0,10002.6
11140680,합정동,06,12959.0,10645.0,23604.0,1180.2
11140690,망원1동,06,7891.0,6255.0,14146.0,707.3
11140700,망원2동,06,7345.0,5665.0,13010.0,650.5
11140710,연남동,06,11166.0,9129.0,20295.0,1014.75
11140720,성산1동,06,14829.0,8811.0,23640.0,1182.0
11140730,성산2동,06,17033.0,11451.0,28484.0,1424.2
11140740,상암동,06,80120.0,49979.0,130099.0,6504.95
11140750,도화동,06,16234.0,12141.0,28375.0,1418.75
11140760,서강동,06,10196.0,7367.0,17563.0,878.15
11140770,공덕동,06,24398.0,16136.0,40534.0,2026.7
11140780,아현동,06,22300.0,14052.0,36352.0,1817.6
11150510,목1동,06,48007.0,36480.0,84487.0,4224.35
11150520,목2동,06,11435.0,9504.0,20939.0,1046.95
11150530,목3동,06,15051.0,9509.0,24560.0,1228.0
11150540,목4동,06,10383.0,7269.0,17652.0,882.6
11150570,신월1동,06,5627.0,3528.0,9155.0,457.75
11150580,신월2동,06,12397.0,9872.0,22269.0,1113.45
11150590,신월3동,06,6086.0,3531.0,9617.0,480.85
11150600,신월4동,06,7536.0,5419.0,12955.0,647.75
11150610,신월5동,06,5271.0,3758.0,9029.0,451.45
11150620,신월6동,06,6483.0,4060.0,10543.0,527.15
11150630,신월7동,06,6426.0,4760.0,11186.0,559.3
11150640,신정1동,06,10324.0,6609.0,16933.0,846.65
11150650,신정2동,06,4691.0,2918.0,7609.0,380.45
11150660,신정3동,06,24790.0,16592.0,41382.0,2069.1
11150690,신정6동,06,10207.0,6706.0,16913.0,845.65
11150700,신정7동,06,7362.0,4912.0,12274.0,613.7
11150710,목5동,06,20749.0,14959.0,35708.0,1785.4
11150720,신정4동,06,37264.0,29253.0,66517.0,3325.85
11160510,염창동,06,28290.0,20999.0,49289.0,2464.45
11160520,등촌1동,06,19621.0,11578.0,31199.0,1559.95
11160530,등촌2동,06,13147.0,8219.0,21366.0,1068.3
11160540,등촌3동,06,25342.0,18381.0,43723.0,2186.15
11160550,화곡본동,06,14511.0,12149.0,26660.0,1333.0
11160570,화곡2동,06,5079.0,3635.0,8714.0,435.7
11160580,화곡3동,06,8826.0,7894.0,16720.0,836.0
11160590,화곡4동,06,6376.0,4989.0,11365.0,568.25
11160610,화곡6동,06,24535.0,12969.0,37504.0,1875.2
11160630,화곡8동,06,16299.0,13790.0,30089.0,1504.45
11160640,가양1동,06,34220.0,21012.0,55232.0,2761.6
11160650,가양2동,06,4301.0,2516.0,6817.0,340.85
11160660,가양3동,06,4489.0,2057.0,6546.0,327.3
11160670,발산1동,06,17460.0,12290.0,29750.0,1487.5
11160690,공항동,06,12468.0,8599.0,21067.0,1053.35
11160700,방화1동,06,10131.0,7392.0,17523.0,876.15
11160710,방화2동,06,8098.0,5457.0,13555.0,677.75
11160720,방화3동,06,2155.0,1482.0,3637.0,181.85
11160730,화곡1동,06,30066.0,23981.0,54047.0,2702.35
11160740,우장산동,06,19610.0,14943.0,34553.0,1727.65
11170510,신도림동,06,31377.0,27238.0,58615.0,2930.75
11170520,구로1동,06,4726.0,3082.0,7808.0,390.4
11170540,구로3동,06,52953.0,37393.0,90346.0,4517.3
11170550,구로4동,06,13907.0,9683.0,23590.0,1179.5
11170560,구로5동,06,32959.0,23973.0,56932.0,2846.6
11170610,고척1동,06,19200.0,12465.0,31665.0,1583.25
11170620,고척2동,06,11312.0,8166.0,19478.0,973.9
11170640,개봉2동,06,19870.0,15846.0,35716.0,1785.8
11170650,개봉3동,06,4635.0,2996.0,7631.0,381.55
11170670,오류1동,06,11304.0,9912.0,21216.0,1060.8
11170690,수궁동,06,26049.0,19998.0,46047.0,2302.35
11170700,가리봉동,06,15916.0,9540.0,25456.0,1272.8
11170710,구로2동,06,43046.0,23983.0,67029.0,3351.45
11170720,개봉1동,06,31952.0,26135.0,58087.0,2904.35
11170730,오류2동,06,16150.0,13279.0,29429.0,1471.45
11180510,가산동,06,89754.0,55030.0,144784.0,7239.2
11180520,독산1동,06,34049.0,22525.0,56574.0,2828.7
11180530,독산2동,06,13076.0,9531.0,22607.0,1130.35
11180540,독산3동,06,22547.0,16992.0,39539.0,1976.95
11180550,독산4동,06,20408.0,14631.0,35039.0,1751.95
11180570,시흥1동,06,32297.0,23993.0,56290.0,2814.5
11180580,시흥2동,06,6341.0,4450.0,10791.0,539.55
11180590,시흥3동,06,6800.0,3804.0,10604.0,530.2
11180600,시흥4동,06,6943.0,5103.0,12046.0,602.3
11180610,시흥5동,06,13673.0,10612.0,24285.0,1214.25
11190540,여의동,06,169368.0,87989.0,257357.0,12867.85
11190550,당산1동,06,24386.0,13133.0,37519.0,1875.95
11190560,당산2동,06,43354.0,31549.0,74903.0,3745.15
11190610,양평1동,06,13314.0,7038.0,20352.0,1017.6
11190620,양평2동,06,25178.0,13905.0,39083.0,1954.15
11190630,신길1동,06,12167.0,8304.0,20471.0,1023.55
11190650,신길3동,06,7976.0,5196.0,13172.0,658.6
11190660,신길4동,06,4409.0,2776.0,7185.0,359.25
11190670,신길5동,06,7057.0,5218.0,12275.0,613.75
11190680,신길6동,06,14571.0,9353.0,23924.0,1196.2
11190690,신길7동,06,11354.0,7730.0,19084.0,954.2
11190700,대림1동,06,7516.0,4890.0,12406.0,620.3
11190710,대림2동,06,10823.0,8053.0,18876.0,943.8
11190720,대림3동,06,11054.0,6186.0,17240.0,862.0
11190730,영등포본동,06,12323.0,8496.0,20819.0,1040.95
11190740,영등포동,06,78226.0,51053.0,129279.0,6463.95
11190750,도림동,06,5867.0,3677.0,9544.0,477.2
11190760,문래동,06,35490.0,16943.0,52433.0,2621.65
11200520,노량진2동,06,30339.0,21380.0,51719.0,2585.95
11200530,상도1동,06,55126.0,40802.0,95928.0,4796.4
11200540,상도2동,06,18473.0,13851.0,32324.0,1616.2
11200550,상도3동,06,11074.0,9300.0,20374.0,1018.7
11200560,상도4동,06,7572.0,5423.0,12995.0,649.75
11200630,사당1동,06,16382.0,12899.0,29281.0,1464.05
11200650,사당3동,06,9829.0,7274.0,17103.0,855.15
11200660,사당4동,06,1325.0,750.0,2075.0,103.75
11200670,사당5동,06,5019.0,3314.0,8333.0,416.65
11200680,대방동,06,33843.0,22376.0,56219.0,2810.95
11200690,신대방1동,06,8419.0,5512.0,13931.0,696.55
11200700,신대방2동,06,17755.0,11193.0,28948.0,1447.4
11200710,흑석동,06,32412.0,24225.0,56637.0,2831.85
11200720,노량진1동,06,56454.0,40585.0,97039.0,4851.95
11200730,사당2동,06,27886.0,22554.0,50440.0,2522.0
11210520,보라매동,06,13439.0,8034.0,21473.0,1073.65
11210540,청림동,06,4078.0,2684.0,6762.0,338.1
11210570,행운동,06,30810.0,25492.0,56302.0,2815.1
11210580,낙성대동,06,26042.0,20166.0,46208.0,2310.4
11210610,중앙동,06,15510.0,12209.0,27719.0,1385.95
11210620,인헌동,06,10649.0,9384.0,20033.0,1001.65
11210630,남현동,06,10782.0,8293.0,19075.0,953.75
11210640,서원동,06,44453.0,40484.0,84937.0,4246.85
11210650,신원동,06,3598.0,2824.0,6422.0,321.1
11210660,서림동,06,8310.0,6337.0,14647.0,732.35
11210680,신사동,06,7316.0,5696.0,13012.0,650.6
11210690,신림동,06,43195.0,37321.0,80516.0,4025.8
11210710,난향동,06,6163.0,4199.0,10362.0,518.1
11210720,조원동,06,64783.0,54561.0,119344.0,5967.2
11210730,대학동,06,51868.0,34924.0,86792.0,4339.6
11210780,은천동,06,25040.0,20452.0,45492.0,2274.6
11210790,성현동,06,10701.0,7540.0,18241.0,912.05
11210800,청룡동,06,26477.0,22739.0,49216.0,2460.8
11210810,난곡동,06,10179.0,7065.0,17244.0,862.2
11210820,삼성동,06,14532.0,10568.0,25100.0,1255.0
11210830,미성동,06,20726.0,15815.0,36541.0,1827.05
11220510,서초1동,06,21676.0,11927.0,33603.0,1680.15
11220520,서초2동,06,44547.0,29080.0,73627.0,3681.35
11220530,서초3동,06,56690.0,31597.0,88287.0,4414.35
11220540,서초4동,06,21520.0,17069.0,38589.0,1929.45
11220550,잠원동,06,18479.0,11818.0,30297.0,1514.85
11220560,반포본동,06,3131.0,2170.0,5301.0,265.05
11220570,반포1동,06,18323.0,13134.0,31457.0,1572.85
11220580,반포2동,06,12314.0,8769.0,21083.0,1054.15
11220590,반포3동,06,25754.0,22644.0,48398.0,2419.9
11220600,반포4동,06,30012.0,22050.0,52062.0,2603.1
11220610,방배본동,06,15419.0,8938.0,24357.0,1217.85
11220620,방배1동,06,15978.0,10436.0,26414.0,1320.7
11220630,방배2동,06,14813.0,10345.0,25158.0,1257.9
11220640,방배3동,06,18091.0,10023.0,28114.0,1405.7
11220650,방배4동,06,15982.0,11795.0,27777.0,1388.85
11220660,양재1동,06,72520.0,45387.0,117907.0,5895.35
11220670,양재2동,06,44464.0,22741.0,67205.0,3360.25
11220680,내곡동,06,19038.0,8000.0,27038.0,1351.9
11230510,신사동,06,28060.0,21317.0,49377.0,2468.85
11230520,논현1동,06,37196.0,27294.0,64490.0,3224.5
11230530,논현2동,06,31377.0,22968.0,54345.0,2717.25
11230580,삼성1동,06,51177.0,29804.0,80981.0,4049.05
11230590,삼성2동,06,26610.0,16253.0,42863.0,2143.15
11230600,대치1동,06,26248.0,23727.0,49975.0,2498.75
11230630,대치4동,06,17908.0,15511.0,33419.0,1670.95
11230640,역삼1동,06,93655.0,63702.0,157357.0,7867.85
11230650,역삼2동,06,40027.0,24437.0,64464.0,3223.2
11230660,도곡1동,06,28265.0,15697.0,43962.0,2198.1
11230670,도곡2동,06,19445.0,14670.0,34115.0,1705.75
11230680,개포1동,06,7589.0,5242.0,12831.0,641.55
11230710,개포4동,06,13334.0,7331.0,20665.0,1033.25
11230720,일원본동,06,12619.0,9000.0,21619.0,1080.95
11230730,일원1동,06,4364.0,3026.0,7390.0,369.5
11230750,수서동,06,38022.0,31206.0,69228.0,3461.4
11230760,세곡동,06,23889.0,14183.0,38072.0,1903.6
11230770,압구정동,06,50778.0,37952.0,88730.0,4436.5
11230780,청담동,06,46560.0,29890.0,76450.0,3822.5
11230790,대치2동,06,50100.0,27972.0,78072.0,3903.6
11230800,개포2동,06,13032.0,9352.0,22384.0,1119.2
11240510,풍납1동,06,4665.0,3714.0,8379.0,418.95
11240520,풍납2동,06,11393.0,6102.0,17495.0,874.75
11240530,거여1동,06,6078.0,4812.0,10890.0,544.5
11240540,거여2동,06,5739.0,5189.0,10928.0,546.4
11240550,마천1동,06,3580.0,2650.0,6230.0,311.5
11240560,마천2동,06,8273.0,5537.0,13810.0,690.5
11240570,방이1동,06,5413.0,3771.0,9184.0,459.2
11240580,방이2동,06,11946.0,7252.0,19198.0,959.9
11240590,오륜동,06,11770.0,8345.0,20115.0,1005.75
11240600,오금동,06,19332.0,11061.0,30393.0,1519.65
11240610,송파1동,06,14676.0,10656.0,25332.0,1266.6
11240620,송파2동,06,3780.0,2293.0,6073.0,303.65
11240630,석촌동,06,20385.0,15966.0,36351.0,1817.55
11240640,삼전동,06,11778.0,7680.0,19458.0,972.9
11240650,가락본동,06,21449.0,13457.0,34906.0,1745.3
11240660,가락1동,06,12050.0,8434.0,20484.0,1024.2
11240670,가락2동,06,12100.0,8454.0,20554.0,1027.7
11240680,문정1동,06,10112.0,5554.0,15666.0,783.3
11240690,문정2동,06,28188.0,15599.0,43787.0,2189.35
11240710,잠실본동,06,19070.0,14669.0,33739.0,1686.95
11240750,잠실4동,06,3845.0,2193.0,6038.0,301.9
11240770,잠실6동,06,38911.0,30804.0,69715.0,3485.75
11240780,잠실7동,06,9935.0,7249.0,17184.0,859.2
11240790,잠실2동,06,5609.0,3644.0,9253.0,462.65
11240800,잠실3동,06,40832.0,31516.0,72348.0,3617.4
11240810,장지동,06,20201.0,12988.0,33189.0,1659.45
11240820,위례동,06,21774.0,15389.0,37163.0,1858.15
11250530,명일1동,06,11331.0,9892.0,21223.0,1061.15
11250540,명일2동,06,6897.0,4993.0,11890.0,594.5
11250550,강일동,06,17590.0,13752.0,31342.0,1567.1
11250560,고덕2동,06,11183.0,6628.0,17811.0,890.55
11250580,암사2동,06,2219.0,1792.0,4011.0,200.55
11250590,암사3동,06,3826.0,2228.0,6054.0,302.7
11250610,천호1동,06,4890.0,4077.0,8967.0,448.35
11250630,천호3동,06,7161.0,5346.0,12507.0,625.35
11250650,성내1동,06,13501.0,7337.0,20838.0,1041.9
11250660,성내2동,06,11751.0,9062.0,20813.0,1040.65
11250670,성내3동,06,8980.0,5920.0,14900.0,745.0
11250700,둔촌1동,06,3059.0,2165.0,5224.0,261.2
11250710,둔촌2동,06,17759.0,13876.0,31635.0,1581.75
11250720,암사1동,06,4315.0,3346.0,7661.0,383.05
11250730,천호2동,06,21907.0,18944.0,40851.0,2042.55
11250740,길동,06,14757.0,9802.0,24559.0,1227.95
11250760,상일1동,06,0.0,0.0,0.0,0.0
11250770,상일2동,06,220.0,151.0,371.0,18.55
