행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11010530,사직동,01,80927.0,45353.0,126280.0,5490.434782608696
11010540,삼청동,01,10796.0,6436.0,17232.0,749.2173913043479
11010550,부암동,01,13727.0,8268.0,21995.0,956.304347826087
11010560,평창동,01,13483.0,7685.0,21168.0,920.3478260869565
11010570,무악동,01,3731.0,3256.0,6987.0,303.7826086956522
11010580,교남동,01,22978.0,15139.0,38117.0,1657.2608695652175
11010600,가회동,01,4275.0,1698.0,5973.0,259.69565217391306
11010610,"종로1,2,3,4가동",01,169359.0,104073.0,273432.0,11888.347826086956
11010630,"종로5,6가동",01,31702.0,17450.0,49152.0,2137.0434782608695
11010640,이화동,01,29022.0,16281.0,45303.0,1969.695652173913
11010670,창신1동,01,15168.0,11738.0,26906.0,1169.8260869565217
11010680,창신2동,01,186.0,154.0,340.0,14.782608695652174
11010690,창신3동,01,1283.0,871.0,2154.0,93.65217391304348
11010700,숭인1동,01,12312.0,10289.0,22601.0,982.6521739130435
11010710,숭인2동,01,7399.0,4561.0,11960.0,520.0
11010720,청운효자동,01,13947.0,7620.0,21567.0,937.695652173913
11010730,혜화동,01,26066.0,19829.0,45895.0,1995.4347826086957
11020520,소공동,01,108509.0,55266.0,163775.0,7120.652173913043
11020540,회현동,01,64115.0,39885.0,104000.0,4521.739130434783
11020550,명동,01,56366.0,34726.0,91092.0,3960.521739130435
11020570,필동,01,10810.0,6885.0,17695.0,769.3478260869565
11020580,장충동,01,9451.0,5482.0,14933.0,649.2608695652174
11020590,광희동,01,25463.0,16485.0,41948.0,1823.8260869565217
11020600,을지로동,01,10034.0,6205.0,16239.0,706.0434782608696
11020650,신당5동,01,13342.0,11247.0,24589.0,1069.0869565217392
11020670,황학동,01,5157.0,3973.0,9130.0,396.95652173913044
11020680,중림동,01,11841.0,6335.0,18176.0,790.2608695652174
11020690,신당동,01,5695.0,4245.0,9940.0,432.17391304347825
11020700,다산동,01,4742.0,3764.0,8506.0,369.82608695652175
11020710,약수동,01,6390.0,4891.0,11281.0,490.4782608695652
11020720,청구동,01,5807.0,4742.0,10549.0,458.6521739130435
11020730,동화동,01,1915.0,1423.0,3338.0,145.1304347826087
11030510,후암동,01,8708.0,5793.0,14501.0,630.4782608695652
11030520,용산2가동,01,19352.0,14706.0,34058.0,1480.7826086956522
11030530,남영동,01,38861.0,25959.0,64820.0,2818.2608695652175
11030570,원효로2동,01,13429.0,5720.0,19149.0,832.5652173913044
11030580,효창동,01,5668.0,3395.0,9063.0,394.04347826086956
11030590,용문동,01,5129.0,3668.0,8797.0,382.4782608695652
11030630,이촌1동,01,9468.0,6588.0,16056.0,698.0869565217391
11030640,이촌2동,01,3677.0,2443.0,6120.0,266.0869565217391
11030650,이태원1동,01,10298.0,8479.0,18777.0,816.3913043478261
11030660,이태원2동,01,7616.0,5274.0,12890.0,560.4347826086956
11030690,서빙고동,01,10109.0,6011.0,16120.0,700.8695652173913
11030700,보광동,01,6866.0,4252.0,11118.0,483.39130434782606
11030710,청파동,01,11176.0,7790.0,18966.0,824.6086956521739
11030720,원효로1동,01,20852.0,11280.0,32132.0,1397.0434782608695
11030730,한강로동,01,69362.0,43071.0,112433.0,4888.391304347826
11030740,한남동,01,56186.0,39439.0,95625.0,4157.608695652174
11040520,왕십리2동,01,6276.0,5835.0,12111.0,526.5652173913044
11040540,마장동,01,13223.0,9120.0,22343.0,971.4347826086956
11040550,사근동,01,10869.0,8205.0,19074.0,829.304347826087
11040560,행당1동,01,30264.0,26605.0,56869.0,2472.5652173913045
11040570,행당2동,01,9611.0,7514.0,17125.0,744.5652173913044
11040580,응봉동,01,4096.0,2965.0,7061.0,307.0
11040590,금호1가동,01,5561.0,4434.0,9995.0,434.5652173913044
11040620,금호4가동,01,14812.0,10663.0,25475.0,1107.608695652174
11040650,성수1가1동,01,12536.0,9184.0,21720.0,944.3478260869565
11040660,성수1가2동,01,12472.0,8612.0,21084.0,916.695652173913
11040670,성수2가1동,01,9747.0,6278.0,16025.0,696.7391304347826
11040680,성수2가3동,01,18930.0,12223.0,31153.0,1354.4782608695652
11040690,송정동,01,8141.0,4084.0,12225.0,531.5217391304348
11040700,용답동,01,19223.0,13128.0,32351.0,1406.5652173913043
11040710,왕십리도선동,01,16495.0,13326.0,29821.0,1296.5652173913043
11040720,"금호2,3가동",01,7741.0,5847.0,13588.0,590.7826086956521
11040730,옥수동,01,16297.0,12128.0,28425.0,1235.8695652173913
11050530,화양동,01,24827.0,20667.0,45494.0,1978.0
11050540,군자동,01,16524.0,11830.0,28354.0,1232.7826086956522
11050550,중곡1동,01,8167.0,6464.0,14631.0,636.1304347826087
11050560,중곡2동,01,9387.0,7272.0,16659.0,724.304347826087
11050570,중곡3동,01,7829.0,6478.0,14307.0,622.0434782608696
11050580,중곡4동,01,5905.0,4491.0,10396.0,452.0
11050590,능동,01,12689.0,9487.0,22176.0,964.1739130434783
11050600,구의1동,01,17763.0,12368.0,30131.0,1310.0434782608695
11050610,구의2동,01,13639.0,9120.0,22759.0,989.5217391304348
11050620,구의3동,01,18889.0,14713.0,33602.0,1460.9565217391305
11050630,광장동,01,9853.0,6098.0,15951.0,693.5217391304348
11050640,자양1동,01,11295.0,7154.0,18449.0,802.1304347826087
11050650,자양2동,01,10913.0,6756.0,17669.0,768.2173913043479
11050660,자양3동,01,13732.0,11345.0,25077.0,1090.304347826087
11050670,자양4동,01,14204.0,12143.0,26347.0,1145.5217391304348
11060710,회기동,01,9275.0,5864.0,15139.0,658.2173913043479
11060720,휘경1동,01,20118.0,15759.0,35877.0,1559.8695652173913
11060730,휘경2동,01,18766.0,12110.0,30876.0,1342.4347826086957
11060800,청량리동,01,22377.0,16024.0,38401.0,1669.608695652174
11060810,용신동,01,78551.0,45683.0,124234.0,5401.478260869565
11060820,제기동,01,36040.0,23404.0,59444.0,2584.521739130435
11060830,전농1동,01,47245.0,35910.0,83155.0,3615.4347826086955
11060840,전농2동,01,14119.0,8685.0,22804.0,991.4782608695652
11060860,답십리2동,01,21919.0,15703.0,37622.0,1635.7391304347825
11060870,장안1동,01,50715.0,38404.0,89119.0,3874.7391304347825
11060880,장안2동,01,26701.0,19723.0,46424.0,2018.4347826086957
11060890,이문1동,01,10965.0,7618.0,18583.0,807.9565217391304
11060900,이문2동,01,7681.0,5864.0,13545.0,588.9130434782609
11060910,답십리1동,01,15220.0,9506.0,24726.0,1075.0434782608695
11070520,면목2동,01,9410.0,7699.0,17109.0,743.8695652173913
11070540,면목4동,01,8613.0,7641.0,16254.0,706.695652173913
11070550,면목5동,01,6834.0,5795.0,12629.0,549.0869565217391
11070570,면목7동,01,11014.0,9700.0,20714.0,900.6086956521739
11070590,상봉1동,01,4468.0,2988.0,7456.0,324.17391304347825
11070600,상봉2동,01,36347.0,31425.0,67772.0,2946.608695652174
11070610,중화1동,01,6336.0,5191.0,11527.0,501.17391304347825
11070620,중화2동,01,20750.0,18123.0,38873.0,1690.1304347826087
11070640,묵1동,01,13876.0,12268.0,26144.0,1136.695652173913
11070650,묵2동,01,4228.0,3173.0,7401.0,321.7826086956522
11070680,망우3동,01,6017.0,5232.0,11249.0,489.0869565217391
11070690,신내1동,01,25569.0,14988.0,40557.0,1763.3478260869565
11070700,신내2동,01,25617.0,18708.0,44325.0,1927.1739130434783
11070710,면목본동,01,26902.0,27685.0,54587.0,2373.3478260869565
11070720,"면목3,8동",01,18960.0,17911.0,36871.0,1603.0869565217392
11070730,망우본동,01,26880.0,21659.0,48539.0,2110.391304347826
11080580,돈암1동,01,25375.0,21736.0,47111.0,2048.304347826087
11080590,돈암2동,01,6785.0,3824.0,10609.0,461.2608695652174
11080600,안암동,01,16142.0,10616.0,26758.0,1163.391304347826
11080610,보문동,01,11492.0,8318.0,19810.0,861.304347826087
11080620,정릉1동,01,12505.0,9467.0,21972.0,955.304347826087
11080630,정릉2동,01,11596.0,8136.0,19732.0,857.9130434782609
11080640,정릉3동,01,10834.0,6545.0,17379.0,755.6086956521739
11080650,정릉4동,01,21362.0,16759.0,38121.0,1657.4347826086957
11080660,길음1동,01,26622.0,21140.0,47762.0,2076.608695652174
11080680,길음2동,01,22879.0,16036.0,38915.0,1691.9565217391305
11080710,월곡1동,01,18765.0,14202.0,32967.0,1433.3478260869565
11080720,월곡2동,01,14531.0,12116.0,26647.0,1158.5652173913043
11080760,장위1동,01,9420.0,8189.0,17609.0,765.6086956521739
11080770,장위2동,01,13626.0,13460.0,27086.0,1177.6521739130435
11080780,장위3동,01,9369.0,6484.0,15853.0,689.2608695652174
11080810,성북동,01,21935.0,16504.0,38439.0,1671.2608695652175
11080820,삼선동,01,41322.0,27322.0,68644.0,2984.521739130435
11080830,동선동,01,33792.0,30889.0,64681.0,2812.217391304348
11080840,종암동,01,29089.0,21219.0,50308.0,2187.304347826087
11080850,석관동,01,25438.0,23759.0,49197.0,2139.0
11090600,번1동,01,51613.0,44875.0,96488.0,4195.130434782609
11090610,번2동,01,13410.0,7972.0,21382.0,929.6521739130435
11090620,번3동,01,9427.0,5619.0,15046.0,654.1739130434783
11090630,수유1동,01,15663.0,11224.0,26887.0,1169.0
11090640,수유2동,01,10168.0,8571.0,18739.0,814.7391304347826
11090650,수유3동,01,39539.0,35427.0,74966.0,3259.391304347826
11090690,삼양동,01,8385.0,6816.0,15201.0,660.9130434782609
11090700,미아동,01,21499.0,16778.0,38277.0,1664.2173913043478
11090710,송중동,01,75022.0,68163.0,143185.0,6225.434782608696
11090720,송천동,01,18768.0,14514.0,33282.0,1447.0434782608695
11090730,삼각산동,01,10329.0,7392.0,17721.0,770.4782608695652
11090740,우이동,01,13706.0,9416.0,23122.0,1005.304347826087
11090750,인수동,01,12032.0,8815.0,20847.0,906.3913043478261
11100510,쌍문1동,01,10704.0,7035.0,17739.0,771.2608695652174
11100520,쌍문2동,01,13310.0,8652.0,21962.0,954.8695652173913
11100530,쌍문3동,01,12859.0,10547.0,23406.0,1017.6521739130435
11100540,쌍문4동,01,6277.0,4523.0,10800.0,469.5652173913044
11100550,방학1동,01,17195.0,12632.0,29827.0,1296.8260869565217
11100560,방학2동,01,5645.0,3859.0,9504.0,413.2173913043478
11100570,방학3동,01,8882.0,5931.0,14813.0,644.0434782608696
11100590,창1동,01,36823.0,40642.0,77465.0,3368.0434782608695
11100600,창2동,01,10108.0,7482.0,17590.0,764.7826086956521
11100610,창3동,01,7587.0,5642.0,13229.0,575.1739130434783
11100620,창4동,01,25155.0,19388.0,44543.0,1936.6521739130435
11100630,창5동,01,16274.0,12736.0,29010.0,1261.304347826087
11100640,도봉1동,01,18197.0,11415.0,29612.0,1287.4782608695652
11100650,도봉2동,01,12040.0,10105.0,22145.0,962.8260869565217
11110510,월계1동,01,27918.0,22206.0,50124.0,2179.304347826087
11110520,월계2동,01,9160.0,6690.0,15850.0,689.1304347826087
11110530,월계3동,01,11317.0,8463.0,19780.0,860.0
11110560,공릉2동,01,21031.0,13067.0,34098.0,1482.5217391304348
11110580,하계1동,01,20546.0,16927.0,37473.0,1629.2608695652175
11110590,하계2동,01,11056.0,9140.0,20196.0,878.0869565217391
11110600,중계본동,01,13295.0,9143.0,22438.0,975.5652173913044
11110610,중계1동,01,9258.0,7195.0,16453.0,715.3478260869565
11110640,중계4동,01,15762.0,15558.0,31320.0,1361.7391304347825
11110650,상계1동,01,13406.0,11200.0,24606.0,1069.8260869565217
11110660,상계2동,01,26722.0,26198.0,52920.0,2300.8695652173915
11110690,상계5동,01,8974.0,6466.0,15440.0,671.304347826087
11110720,상계8동,01,3541.0,2480.0,6021.0,261.7826086956522
11110730,상계9동,01,5218.0,4341.0,9559.0,415.60869565217394
11110740,상계10동,01,10934.0,9430.0,20364.0,885.3913043478261
11110760,"상계3,4동",01,3121.0,1842.0,4963.0,215.7826086956522
11110770,"상계6,7동",01,24750.0,18725.0,43475.0,1890.2173913043478
11110780,"중계2,3동",01,17930.0,15706.0,33636.0,1462.4347826086957
11110790,공릉1동,01,17511.0,15169.0,32680.0,1420.8695652173913
11120510,녹번동,01,26343.0,19606.0,45949.0,1997.7826086956522
11120520,불광1동,01,33394.0,31892.0,65286.0,2838.521739130435
11120550,갈현1동,01,7952.0,7207.0,15159.0,659.0869565217391
11120560,갈현2동,01,17223.0,14986.0,32209.0,1400.391304347826
11120570,구산동,01,10292.0,6986.0,17278.0,751.2173913043479
11120580,대조동,01,23333.0,20703.0,44036.0,1914.608695652174
11120590,응암1동,01,33487.0,27312.0,60799.0,2643.4347826086955
11120600,응암2동,01,7218.0,4806.0,12024.0,522.7826086956521
11120650,신사1동,01,16736.0,13796.0,30532.0,1327.4782608695652
11120660,신사2동,01,8334.0,6789.0,15123.0,657.5217391304348
11120670,증산동,01,23242.0,19066.0,42308.0,1839.4782608695652
11120680,수색동,01,14179.0,7777.0,21956.0,954.6086956521739
11120710,진관동,01,36134.0,28779.0,64913.0,2822.304347826087
11120720,불광2동,01,14470.0,11485.0,25955.0,1128.4782608695652
11120730,응암3동,01,22266.0,17699.0,39965.0,1737.608695652174
11120740,역촌동,01,22809.0,18366.0,41175.0,1790.2173913043478
11130520,천연동,01,13414.0,8676.0,22090.0,960.4347826086956
11130620,홍제1동,01,32111.0,25210.0,57321.0,2492.217391304348
11130640,홍제3동,01,16277.0,13323.0,29600.0,1286.9565217391305
11130650,홍제2동,01,12179.0,9730.0,21909.0,952.5652173913044
11130660,홍은1동,01,11603.0,8641.0,20244.0,880.1739130434783
11130680,홍은2동,01,26515.0,16993.0,43508.0,1891.6521739130435
11130690,남가좌1동,01,15142.0,10892.0,26034.0,1131.9130434782608
11130700,남가좌2동,01,16325.0,11138.0,27463.0,1194.0434782608695
11130710,북가좌1동,01,6704.0,4467.0,11171.0,485.69565217391306
11130720,북가좌2동,01,18229.0,14368.0,32597.0,1417.2608695652175
11130730,충현동,01,37649.0,18102.0,55751.0,2423.9565217391305
11130740,북아현동,01,14555.0,11609.0,26164.0,1137.5652173913043
11130750,신촌동,01,96555.0,67691.0,164246.0,7141.130434782609
11130760,연희동,01,61245.0,40529.0,101774.0,4424.95652173913
11140590,용강동,01,12009.0,7333.0,19342.0,840.9565217391304
11140600,대흥동,01,31494.0,22419.0,53913.0,2344.0434782608695
11140610,염리동,01,5957.0,4594.0,10551.0,458.7391304347826
11140630,신수동,01,3576.0,2079.0,5655.0,245.8695652173913
11140660,서교동,01,117100.0,94754.0,211854.0,9211.04347826087
11140680,합정동,01,13841.0,11807.0,25648.0,1115.1304347826087
11140690,망원1동,01,8212.0,6071.0,14283.0,621.0
11140700,망원2동,01,8221.0,5707.0,13928.0,605.5652173913044
11140710,연남동,01,12341.0,10176.0,22517.0,979.0
11140720,성산1동,01,16289.0,9634.0,25923.0,1127.0869565217392
11140730,성산2동,01,18019.0,12073.0,30092.0,1308.3478260869565
11140740,상암동,01,95854.0,59233.0,155087.0,6742.913043478261
11140750,도화동,01,17215.0,12536.0,29751.0,1293.5217391304348
11140760,서강동,01,9900.0,6910.0,16810.0,730.8695652173913
11140770,공덕동,01,26754.0,17437.0,44191.0,1921.3478260869565
11140780,아현동,01,23114.0,13947.0,37061.0,1611.3478260869565
11150510,목1동,01,57024.0,44819.0,101843.0,4427.95652173913
11150520,목2동,01,12956.0,10609.0,23565.0,1024.5652173913043
11150530,목3동,01,16569.0,9999.0,26568.0,1155.1304347826087
11150540,목4동,01,11681.0,7462.0,19143.0,832.304347826087
11150570,신월1동,01,5978.0,3773.0,9751.0,423.95652173913044
11150580,신월2동,01,13661.0,11078.0,24739.0,1075.608695652174
11150590,신월3동,01,6010.0,3764.0,9774.0,424.95652173913044
11150600,신월4동,01,8188.0,5668.0,13856.0,602.4347826086956
11150610,신월5동,01,5376.0,3882.0,9258.0,402.5217391304348
11150620,신월6동,01,6696.0,4315.0,11011.0,478.7391304347826
11150630,신월7동,01,6954.0,5056.0,12010.0,522.1739130434783
11150640,신정1동,01,11387.0,7425.0,18812.0,817.9130434782609
11150650,신정2동,01,5508.0,3149.0,8657.0,376.39130434782606
11150660,신정3동,01,26001.0,16668.0,42669.0,1855.1739130434783
11150690,신정6동,01,12311.0,7853.0,20164.0,876.695652173913
11150700,신정7동,01,8253.0,5320.0,13573.0,590.1304347826087
11150710,목5동,01,25384.0,17668.0,43052.0,1871.8260869565217
11150720,신정4동,01,41640.0,34417.0,76057.0,3306.8260869565215
11160510,염창동,01,31977.0,24286.0,56263.0,2446.217391304348
11160520,등촌1동,01,20784.0,12628.0,33412.0,1452.695652173913
11160530,등촌2동,01,14671.0,8843.0,23514.0,1022.3478260869565
11160540,등촌3동,01,28011.0,21111.0,49122.0,2135.7391304347825
11160550,화곡본동,01,15974.0,13631.0,29605.0,1287.1739130434783
11160570,화곡2동,01,5515.0,3430.0,8945.0,388.9130434782609
11160580,화곡3동,01,9140.0,8352.0,17492.0,760.5217391304348
11160590,화곡4동,01,6791.0,5051.0,11842.0,514.8695652173913
11160610,화곡6동,01,26285.0,13759.0,40044.0,1741.0434782608695
11160630,화곡8동,01,17994.0,16536.0,34530.0,1501.304347826087
11160640,가양1동,01,40231.0,25237.0,65468.0,2846.4347826086955
11160650,가양2동,01,4724.0,2613.0,7337.0,319.0
11160660,가양3동,01,5143.0,2127.0,7270.0,316.0869565217391
11160670,발산1동,01,19618.0,13732.0,33350.0,1450.0
11160690,공항동,01,13816.0,8697.0,22513.0,978.8260869565217
11160700,방화1동,01,11927.0,8607.0,20534.0,892.7826086956521
11160710,방화2동,01,8529.0,5794.0,14323.0,622.7391304347826
11160720,방화3동,01,2050.0,1548.0,3598.0,156.43478260869566
11160730,화곡1동,01,33272.0,26926.0,60198.0,2617.304347826087
11160740,우장산동,01,21143.0,15981.0,37124.0,1614.0869565217392
11170510,신도림동,01,34745.0,30582.0,65327.0,2840.304347826087
11170520,구로1동,01,4960.0,3279.0,8239.0,358.2173913043478
11170540,구로3동,01,59643.0,44761.0,104404.0,4539.304347826087
11170550,구로4동,01,14364.0,10441.0,24805.0,1078.4782608695652
11170560,구로5동,01,38047.0,28230.0,66277.0,2881.608695652174
11170610,고척1동,01,18323.0,12090.0,30413.0,1322.304347826087
11170620,고척2동,01,12767.0,8743.0,21510.0,935.2173913043479
11170640,개봉2동,01,21225.0,17959.0,39184.0,1703.6521739130435
11170650,개봉3동,01,5102.0,2934.0,8036.0,349.39130434782606
11170670,오류1동,01,11918.0,9821.0,21739.0,945.1739130434783
