행정동_ID,행정동_명칭,월,버스_승객_수_07시,버스_승객_수_08시,출근_시간_버스_승객_수,출근_시간_평일_일평균_승객수
11110590,하계2동,01,7914.0,10778.0,18692.0,812.695652173913
11110600,중계본동,01,21604.0,16804.0,38408.0,1669.9130434782608
11110610,중계1동,01,15466.0,13237.0,28703.0,1247.9565217391305
11110640,중계4동,01,6219.0,8655.0,14874.0,646.695652173913
11110650,상계1동,01,12346.0,14007.0,26353.0,1145.7826086956522
11110660,상계2동,01,10120.0,16077.0,26197.0,1139.0
11110690,상계5동,01,11614.0,12457.0,24071.0,1046.5652173913043
11110720,상계8동,01,7742.0,7962.0,15704.0,682.7826086956521
11110730,상계9동,01,8625.0,9187.0,17812.0,774.4347826086956
11110740,상계10동,01,9983.0,12635.0,22618.0,983.3913043478261
11110760,"상계3,4동",01,4073.0,5630.0,9703.0,421.8695652173913
11110770,"상계6,7동",01,10009.0,14007.0,24016.0,1044.1739130434783
11110780,"중계2,3동",01,11265.0,14453.0,25718.0,1118.1739130434783
11110790,공릉1동,01,13597.0,20478.0,34075.0,1481.5217391304348
11120510,녹번동,01,16757.0,23490.0,40247.0,1749.8695652173913
11120520,불광1동,01,21261.0,27534.0,48795.0,2121.521739130435
11120550,갈현1동,01,12130.0,13447.0,25577.0,1112.0434782608695
11120560,갈현2동,01,12129.0,16169.0,28298.0,1230.3478260869565
11120570,구산동,01,27054.0,28993.0,56047.0,2436.8260869565215
11120580,대조동,01,12823.0,18488.0,31311.0,1361.3478260869565
11120590,응암1동,01,29372.0,37675.0,67047.0,2915.086956521739
11120600,응암2동,01,22396.0,21220.0,43616.0,1896.3478260869565
11120650,신사1동,01,15903.0,18366.0,34269.0,1489.9565217391305
11120660,신사2동,01,12864.0,16412.0,29276.0,1272.8695652173913
11120670,증산동,01,11244.0,16412.0,27656.0,1202.4347826086957
11120680,수색동,01,26648.0,27039.0,53687.0,2334.217391304348
11120710,진관동,01,43113.0,43826.0,86939.0,3779.9565217391305
11120720,불광2동,01,18914.0,23076.0,41990.0,1825.6521739130435
11120730,응암3동,01,15865.0,21025.0,36890.0,1603.9130434782608
11120740,역촌동,01,27084.0,33419.0,60503.0,2630.5652173913045
11130520,천연동,01,19755.0,28624.0,48379.0,2103.4347826086955
11130620,홍제1동,01,28843.0,40788.0,69631.0,3027.4347826086955
11130640,홍제3동,01,15741.0,17579.0,33320.0,1448.695652173913
11130650,홍제2동,01,3601.0,6975.0,10576.0,459.82608695652175
11130660,홍은1동,01,13969.0,15596.0,29565.0,1285.4347826086957
11130680,홍은2동,01,44134.0,51317.0,95451.0,4150.04347826087
11130690,남가좌1동,01,21897.0,23129.0,45026.0,1957.6521739130435
11130700,남가좌2동,01,27577.0,29345.0,56922.0,2474.8695652173915
11130710,북가좌1동,01,19146.0,18455.0,37601.0,1634.8260869565217
11130720,북가좌2동,01,19414.0,24954.0,44368.0,1929.0434782608695
11130730,충현동,01,18259.0,29973.0,48232.0,2097.0434782608695
11130740,북아현동,01,7834.0,12145.0,19979.0,868.6521739130435
11130750,신촌동,01,35246.0,64267.0,99513.0,4326.652173913043
11130760,연희동,01,41495.0,53396.0,94891.0,4125.695652173913
11140590,용강동,01,11281.0,14453.0,25734.0,1118.8695652173913
11140600,대흥동,01,21080.0,31758.0,52838.0,2297.304347826087
11140610,염리동,01,4392.0,6600.0,10992.0,477.9130434782609
11140630,신수동,01,5595.0,7281.0,12876.0,559.8260869565217
11140660,서교동,01,39378.0,75172.0,114550.0,4980.434782608696
11140680,합정동,01,4798.0,8358.0,13156.0,572.0
11140690,망원1동,01,12315.0,16668.0,28983.0,1260.1304347826087
11140700,망원2동,01,10164.0,15549.0,25713.0,1117.9565217391305
11140710,연남동,01,8374.0,12639.0,21013.0,913.6086956521739
11140720,성산1동,01,12862.0,19067.0,31929.0,1388.2173913043478
11140730,성산2동,01,21282.0,32248.0,53530.0,2327.391304347826
11140740,상암동,01,46944.0,72476.0,119420.0,5192.173913043478
11140750,도화동,01,9999.0,15278.0,25277.0,1099.0
11140760,서강동,01,12358.0,20893.0,33251.0,1445.695652173913
11140770,공덕동,01,27434.0,46146.0,73580.0,3199.1304347826085
11140780,아현동,01,27213.0,38580.0,65793.0,2860.5652173913045
11150510,목1동,01,13791.0,23705.0,37496.0,1630.2608695652175
11150520,목2동,01,12644.0,16155.0,28799.0,1252.1304347826087
11150530,목3동,01,18148.0,20203.0,38351.0,1667.4347826086957
11150540,목4동,01,23239.0,26526.0,49765.0,2163.695652173913
11150570,신월1동,01,11895.0,12961.0,24856.0,1080.695652173913
11150580,신월2동,01,13539.0,16359.0,29898.0,1299.9130434782608
11150590,신월3동,01,5664.0,6379.0,12043.0,523.6086956521739
11150600,신월4동,01,15974.0,18150.0,34124.0,1483.6521739130435
11150610,신월5동,01,10474.0,11020.0,21494.0,934.5217391304348
11150620,신월6동,01,15355.0,13909.0,29264.0,1272.3478260869565
11150630,신월7동,01,16511.0,15920.0,32431.0,1410.0434782608695
11150640,신정1동,01,10586.0,12633.0,23219.0,1009.5217391304348
11150650,신정2동,01,8603.0,7822.0,16425.0,714.1304347826087
11150660,신정3동,01,41641.0,42759.0,84400.0,3669.5652173913045
11150690,신정6동,01,9858.0,9652.0,19510.0,848.2608695652174
11150700,신정7동,01,13412.0,13436.0,26848.0,1167.304347826087
11150710,목5동,01,30146.0,31526.0,61672.0,2681.391304347826
11150720,신정4동,01,12844.0,19631.0,32475.0,1411.9565217391305
11160510,염창동,01,20929.0,28243.0,49172.0,2137.913043478261
11160520,등촌1동,01,11599.0,19473.0,31072.0,1350.9565217391305
11160530,등촌2동,01,16234.0,20271.0,36505.0,1587.1739130434783
11160540,등촌3동,01,16026.0,23716.0,39742.0,1727.9130434782608
11160550,화곡본동,01,16605.0,22763.0,39368.0,1711.6521739130435
11160570,화곡2동,01,13290.0,17229.0,30519.0,1326.9130434782608
11160580,화곡3동,01,3355.0,4570.0,7925.0,344.5652173913044
11160590,화곡4동,01,12637.0,14889.0,27526.0,1196.7826086956522
11160610,화곡6동,01,30896.0,36941.0,67837.0,2949.4347826086955
11160630,화곡8동,01,9314.0,12122.0,21436.0,932.0
11160640,가양1동,01,13973.0,23260.0,37233.0,1618.8260869565217
11160650,가양2동,01,2824.0,5000.0,7824.0,340.17391304347825
11160660,가양3동,01,3184.0,4441.0,7625.0,331.5217391304348
11160670,발산1동,01,18074.0,21613.0,39687.0,1725.5217391304348
11160690,공항동,01,11559.0,18140.0,29699.0,1291.2608695652175
11160700,방화1동,01,9095.0,16097.0,25192.0,1095.304347826087
11160710,방화2동,01,6584.0,9337.0,15921.0,692.2173913043479
11160720,방화3동,01,3736.0,2945.0,6681.0,290.4782608695652
11160730,화곡1동,01,39654.0,48257.0,87911.0,3822.217391304348
11160740,우장산동,01,19503.0,27654.0,47157.0,2050.304347826087
11170510,신도림동,01,25951.0,33277.0,59228.0,2575.1304347826085
11170520,구로1동,01,13916.0,13242.0,27158.0,1180.7826086956522
11170540,구로3동,01,17819.0,31410.0,49229.0,2140.391304347826
11170550,구로4동,01,9179.0,13487.0,22666.0,985.4782608695652
11170560,구로5동,01,19880.0,30720.0,50600.0,2200.0
11170610,고척1동,01,28818.0,29708.0,58526.0,2544.608695652174
11170620,고척2동,01,26775.0,25088.0,51863.0,2254.913043478261
11170640,개봉2동,01,17335.0,21251.0,38586.0,1677.6521739130435
11170650,개봉3동,01,13479.0,11293.0,24772.0,1077.0434782608695
11170670,오류1동,01,15345.0,17297.0,32642.0,1419.2173913043478
11170690,수궁동,01,24430.0,26737.0,51167.0,2224.6521739130435
11170700,가리봉동,01,9513.0,14526.0,24039.0,1045.1739130434783
11170710,구로2동,01,35305.0,52735.0,88040.0,3827.8260869565215
11170720,개봉1동,01,32056.0,36389.0,68445.0,2975.8695652173915
11170730,오류2동,01,20039.0,21354.0,41393.0,1799.695652173913
11180510,가산동,01,65020.0,96976.0,161996.0,7043.304347826087
11180520,독산1동,01,38453.0,43541.0,81994.0,3564.9565217391305
11180530,독산2동,01,24288.0,28581.0,52869.0,2298.6521739130435
11180540,독산3동,01,31336.0,38609.0,69945.0,3041.086956521739
11180550,독산4동,01,20042.0,25138.0,45180.0,1964.3478260869565
11180570,시흥1동,01,27886.0,33890.0,61776.0,2685.913043478261
11180580,시흥2동,01,17884.0,16974.0,34858.0,1515.5652173913043
11180590,시흥3동,01,7420.0,8895.0,16315.0,709.3478260869565
11180600,시흥4동,01,23117.0,22881.0,45998.0,1999.9130434782608
11180610,시흥5동,01,30050.0,31134.0,61184.0,2660.1739130434785
11190540,여의동,01,46914.0,79990.0,126904.0,5517.565217391304
11190550,당산1동,01,8803.0,15013.0,23816.0,1035.4782608695652
11190560,당산2동,01,23859.0,42759.0,66618.0,2896.4347826086955
11190610,양평1동,01,11376.0,14832.0,26208.0,1139.4782608695652
11190620,양평2동,01,15375.0,22398.0,37773.0,1642.304347826087
11190630,신길1동,01,21634.0,33298.0,54932.0,2388.3478260869565
11190650,신길3동,01,15256.0,19738.0,34994.0,1521.4782608695652
11190660,신길4동,01,13612.0,14584.0,28196.0,1225.9130434782608
11190670,신길5동,01,8082.0,10857.0,18939.0,823.4347826086956
11190680,신길6동,01,14155.0,19510.0,33665.0,1463.695652173913
11190690,신길7동,01,19575.0,28893.0,48468.0,2107.304347826087
11190700,대림1동,01,9014.0,11887.0,20901.0,908.7391304347826
11190710,대림2동,01,4596.0,7549.0,12145.0,528.0434782608696
11190720,대림3동,01,14605.0,18488.0,33093.0,1438.8260869565217
11190730,영등포본동,01,10363.0,14072.0,24435.0,1062.391304347826
11190740,영등포동,01,46240.0,82317.0,128557.0,5589.434782608696
11190750,도림동,01,16333.0,18969.0,35302.0,1534.8695652173913
11190760,문래동,01,20432.0,26724.0,47156.0,2050.2608695652175
11200520,노량진2동,01,13301.0,22278.0,35579.0,1546.9130434782608
11200530,상도1동,01,48083.0,57562.0,105645.0,4593.260869565217
11200540,상도2동,01,19844.0,26602.0,46446.0,2019.391304347826
11200550,상도3동,01,18137.0,24467.0,42604.0,1852.3478260869565
11200560,상도4동,01,19521.0,23304.0,42825.0,1861.9565217391305
11200630,사당1동,01,11624.0,17198.0,28822.0,1253.1304347826087
11200650,사당3동,01,13347.0,14234.0,27581.0,1199.1739130434783
11200660,사당4동,01,1697.0,2055.0,3752.0,163.1304347826087
11200670,사당5동,01,11874.0,13513.0,25387.0,1103.7826086956522
11200680,대방동,01,37574.0,47136.0,84710.0,3683.0434782608695
11200690,신대방1동,01,13033.0,16194.0,29227.0,1270.7391304347825
11200700,신대방2동,01,18432.0,22287.0,40719.0,1770.391304347826
11200710,흑석동,01,30166.0,31832.0,61998.0,2695.5652173913045
11200720,노량진1동,01,29613.0,39492.0,69105.0,3004.5652173913045
11200730,사당2동,01,14928.0,19814.0,34742.0,1510.5217391304348
11210520,보라매동,01,17558.0,21389.0,38947.0,1693.3478260869565
11210540,청림동,01,16088.0,15747.0,31835.0,1384.1304347826087
11210570,행운동,01,15061.0,20507.0,35568.0,1546.4347826086957
11210580,낙성대동,01,16193.0,28604.0,44797.0,1947.695652173913
11210610,중앙동,01,13187.0,18119.0,31306.0,1361.1304347826087
11210620,인헌동,01,14418.0,18081.0,32499.0,1413.0
11210630,남현동,01,14460.0,20951.0,35411.0,1539.608695652174
11210640,서원동,01,20055.0,29161.0,49216.0,2139.8260869565215
11210650,신원동,01,5492.0,7834.0,13326.0,579.3913043478261
11210660,서림동,01,22621.0,23427.0,46048.0,2002.0869565217392
11210680,신사동,01,11385.0,16611.0,27996.0,1217.2173913043478
11210690,신림동,01,18227.0,28132.0,46359.0,2015.608695652174
11210710,난향동,01,17538.0,16215.0,33753.0,1467.5217391304348
11210720,조원동,01,29582.0,46519.0,76101.0,3308.7391304347825
11210730,대학동,01,25341.0,37115.0,62456.0,2715.478260869565
11210780,은천동,01,23004.0,28981.0,51985.0,2260.217391304348
11210790,성현동,01,24846.0,28824.0,53670.0,2333.478260869565
11210800,청룡동,01,14909.0,25465.0,40374.0,1755.391304347826
11210810,난곡동,01,34196.0,34853.0,69049.0,3002.1304347826085
11210820,삼성동,01,18083.0,18840.0,36923.0,1605.3478260869565
11210830,미성동,01,32787.0,41063.0,73850.0,3210.8695652173915
11220510,서초1동,01,12900.0,21173.0,34073.0,1481.4347826086957
11220520,서초2동,01,31115.0,48595.0,79710.0,3465.6521739130435
11220530,서초3동,01,27881.0,49115.0,76996.0,3347.6521739130435
11220540,서초4동,01,20809.0,27237.0,48046.0,2088.9565217391305
11220550,잠원동,01,15482.0,20908.0,36390.0,1582.1739130434783
11220560,반포본동,01,2298.0,3246.0,5544.0,241.04347826086956
11220570,반포1동,01,19187.0,28941.0,48128.0,2092.521739130435
11220580,반포2동,01,8084.0,14765.0,22849.0,993.4347826086956
11220590,반포3동,01,14011.0,18330.0,32341.0,1406.1304347826087
11220600,반포4동,01,17898.0,28127.0,46025.0,2001.0869565217392
11220610,방배본동,01,13024.0,17072.0,30096.0,1308.5217391304348
11220620,방배1동,01,11671.0,28648.0,40319.0,1753.0
11220630,방배2동,01,13153.0,21844.0,34997.0,1521.608695652174
11220640,방배3동,01,18345.0,30981.0,49326.0,2144.608695652174
11220650,방배4동,01,14784.0,25809.0,40593.0,1764.9130434782608
11220660,양재1동,01,68395.0,106036.0,174431.0,7583.95652173913
11220670,양재2동,01,35488.0,51877.0,87365.0,3798.478260869565
11220680,내곡동,01,12646.0,15038.0,27684.0,1203.6521739130435
11230510,신사동,01,11248.0,20020.0,31268.0,1359.4782608695652
11230520,논현1동,01,26557.0,46356.0,72913.0,3170.1304347826085
11230530,논현2동,01,11868.0,28820.0,40688.0,1769.0434782608695
11230580,삼성1동,01,26387.0,58482.0,84869.0,3689.9565217391305
11230590,삼성2동,01,16315.0,36138.0,52453.0,2280.5652173913045
11230600,대치1동,01,9888.0,17996.0,27884.0,1212.3478260869565
11230630,대치4동,01,20970.0,31809.0,52779.0,2294.7391304347825
11230640,역삼1동,01,47280.0,73271.0,120551.0,5241.347826086957
11230650,역삼2동,01,23310.0,38099.0,61409.0,2669.9565217391305
11230660,도곡1동,01,15791.0,25032.0,40823.0,1774.9130434782608
11230670,도곡2동,01,8265.0,15591.0,23856.0,1037.2173913043478
11230680,개포1동,01,8552.0,12098.0,20650.0,897.8260869565217
11230710,개포4동,01,14229.0,18096.0,32325.0,1405.4347826086957
11230720,일원본동,01,15156.0,15518.0,30674.0,1333.6521739130435
11230730,일원1동,01,6850.0,9607.0,16457.0,715.5217391304348
11230750,수서동,01,13694.0,25176.0,38870.0,1690.0
11230760,세곡동,01,47445.0,52044.0,99489.0,4325.608695652174
11230770,압구정동,01,16721.0,31750.0,48471.0,2107.4347826086955
11230780,청담동,01,20258.0,44971.0,65229.0,2836.0434782608695
11230790,대치2동,01,17198.0,29326.0,46524.0,2022.7826086956522
11230800,개포2동,01,16359.0,21945.0,38304.0,1665.391304347826
11240510,풍납1동,01,8420.0,11504.0,19924.0,866.2608695652174
11240520,풍납2동,01,12931.0,15505.0,28436.0,1236.3478260869565
11240530,거여1동,01,4304.0,6102.0,10406.0,452.4347826086956
11240540,거여2동,01,3762.0,5654.0,9416.0,409.39130434782606
11240550,마천1동,01,6858.0,9894.0,16752.0,728.3478260869565
11240560,마천2동,01,13075.0,17577.0,30652.0,1332.695652173913
11240570,방이1동,01,7472.0,9513.0,16985.0,738.4782608695652
11240580,방이2동,01,12325.0,16674.0,28999.0,1260.8260869565217
11240590,오륜동,01,5260.0,9443.0,14703.0,639.2608695652174
11240600,오금동,01,20889.0,29082.0,49971.0,2172.6521739130435
11240610,송파1동,01,14342.0,20926.0,35268.0,1533.391304347826
11240620,송파2동,01,5179.0,7023.0,12202.0,530.5217391304348
11240630,석촌동,01,17098.0,31140.0,48238.0,2097.304347826087
11240640,삼전동,01,14229.0,24427.0,38656.0,1680.695652173913
11240650,가락본동,01,11255.0,16342.0,27597.0,1199.8695652173913
11240660,가락1동,01,12610.0,16315.0,28925.0,1257.608695652174
11240670,가락2동,01,11384.0,16628.0,28012.0,1217.9130434782608
11240680,문정1동,01,7986.0,9685.0,17671.0,768.304347826087
11240690,문정2동,01,9727.0,12152.0,21879.0,951.2608695652174
11240710,잠실본동,01,13680.0,22430.0,36110.0,1570.0
11240750,잠실4동,01,2681.0,4700.0,7381.0,320.9130434782609
11240770,잠실6동,01,9336.0,14375.0,23711.0,1030.9130434782608
11240780,잠실7동,01,3236.0,6584.0,9820.0,426.95652173913044
11240790,잠실2동,01,8022.0,10222.0,18244.0,793.2173913043479
