행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11060710,회기동,02,8575.0,5390.0,13965.0,665.0
11060720,휘경1동,02,17353.0,13597.0,30950.0,1473.8095238095239
11060730,휘경2동,02,17014.0,11477.0,28491.0,1356.7142857142858
11060800,청량리동,02,20440.0,15343.0,35783.0,1703.952380952381
11060810,용신동,02,69714.0,42014.0,111728.0,5320.380952380952
11060820,제기동,02,33096.0,21725.0,54821.0,2610.5238095238096
11060830,전농1동,02,41786.0,33477.0,75263.0,3583.9523809523807
11060840,전농2동,02,12339.0,8194.0,20533.0,977.7619047619048
11060860,답십리2동,02,19458.0,14099.0,33557.0,1597.952380952381
11060870,장안1동,02,44250.0,33139.0,77389.0,3685.190476190476
11060880,장안2동,02,23423.0,18458.0,41881.0,1994.3333333333333
11060890,이문1동,02,9746.0,7413.0,17159.0,817.0952380952381
11060900,이문2동,02,6738.0,5149.0,11887.0,566.047619047619
11060910,답십리1동,02,13426.0,8586.0,22012.0,1048.1904761904761
11070520,면목2동,02,8629.0,7127.0,15756.0,750.2857142857143
11070540,면목4동,02,7591.0,6886.0,14477.0,689.3809523809524
11070550,면목5동,02,6090.0,5320.0,11410.0,543.3333333333334
11070570,면목7동,02,9992.0,8508.0,18500.0,880.952380952381
11070590,상봉1동,02,4113.0,2696.0,6809.0,324.23809523809524
11070600,상봉2동,02,32810.0,29032.0,61842.0,2944.8571428571427
11070610,중화1동,02,5996.0,4876.0,10872.0,517.7142857142857
11070620,중화2동,02,18436.0,15731.0,34167.0,1627.0
11070640,묵1동,02,13091.0,11066.0,24157.0,1150.3333333333333
11070650,묵2동,02,3970.0,3048.0,7018.0,334.1904761904762
11070680,망우3동,02,5486.0,4925.0,10411.0,495.76190476190476
11070690,신내1동,02,23145.0,13761.0,36906.0,1757.4285714285713
11070700,신내2동,02,23279.0,16846.0,40125.0,1910.7142857142858
11070710,면목본동,02,24075.0,25173.0,49248.0,2345.1428571428573
11070720,"면목3,8동",02,17219.0,16016.0,33235.0,1582.6190476190477
11070730,망우본동,02,25115.0,20180.0,45295.0,2156.904761904762
11080580,돈암1동,02,22853.0,19216.0,42069.0,2003.2857142857142
11080590,돈암2동,02,5974.0,3540.0,9514.0,453.04761904761904
11080600,안암동,02,14361.0,9696.0,24057.0,1145.5714285714287
11080610,보문동,02,10136.0,7585.0,17721.0,843.8571428571429
11080620,정릉1동,02,11292.0,8834.0,20126.0,958.3809523809524
11080630,정릉2동,02,10650.0,7910.0,18560.0,883.8095238095239
11080640,정릉3동,02,9729.0,5533.0,15262.0,726.7619047619048
11080650,정릉4동,02,19562.0,15815.0,35377.0,1684.6190476190477
11080660,길음1동,02,23697.0,19112.0,42809.0,2038.5238095238096
11080680,길음2동,02,20987.0,14821.0,35808.0,1705.142857142857
11080710,월곡1동,02,17214.0,13364.0,30578.0,1456.095238095238
11080720,월곡2동,02,12861.0,11302.0,24163.0,1150.6190476190477
11080760,장위1동,02,8904.0,7957.0,16861.0,802.9047619047619
11080770,장위2동,02,11860.0,12036.0,23896.0,1137.904761904762
11080780,장위3동,02,8103.0,6186.0,14289.0,680.4285714285714
11080810,성북동,02,19839.0,15196.0,35035.0,1668.3333333333333
11080820,삼선동,02,37138.0,25677.0,62815.0,2991.190476190476
11080830,동선동,02,30891.0,28256.0,59147.0,2816.5238095238096
11080840,종암동,02,25933.0,19912.0,45845.0,2183.095238095238
11080850,석관동,02,22881.0,21142.0,44023.0,2096.3333333333335
11090600,번1동,02,45784.0,40258.0,86042.0,4097.238095238095
11090610,번2동,02,12083.0,7406.0,19489.0,928.047619047619
11090620,번3동,02,8620.0,5310.0,13930.0,663.3333333333334
11090630,수유1동,02,14774.0,11019.0,25793.0,1228.2380952380952
11090640,수유2동,02,9442.0,7948.0,17390.0,828.0952380952381
11090650,수유3동,02,35258.0,31531.0,66789.0,3180.4285714285716
11090690,삼양동,02,7766.0,6303.0,14069.0,669.952380952381
11090700,미아동,02,19980.0,16066.0,36046.0,1716.4761904761904
11090710,송중동,02,66578.0,61084.0,127662.0,6079.142857142857
11090720,송천동,02,17306.0,13924.0,31230.0,1487.142857142857
11090730,삼각산동,02,9892.0,7154.0,17046.0,811.7142857142857
11090740,우이동,02,12937.0,9326.0,22263.0,1060.142857142857
11090750,인수동,02,11109.0,8284.0,19393.0,923.4761904761905
